Street Number, Street Name, Zipcode, Price, Hyperlink
545, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
632, E SLAUSON AVE, 90011, 11308239, https://www.loopnet.com/Listing/620-640-E-Slauson-Ave-Los-Angeles-CA/17718924/
818, S ANZA ST, 92020, 1225000, https://www.loopnet.com/Listing/811-829-S-Anza-St-El-Cajon-CA/16753479/
2095, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
352, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
496, N 13TH ST, 95112, 2900000, https://www.loopnet.com/Listing/495-497-N-13th-St-San-Jose-CA/12810148/
740, E CHAPMAN AVE, 92866, 399900, https://www.loopnet.com/Listing/728-750-E-Chapman-Ave-Orange-CA/17174206/
2866, W 7TH ST, 90005, 3690000, https://www.loopnet.com/Listing/2866-W-7th-St-Los-Angeles-CA/17514809/
178, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
818, MAGNOLIA AVE, 92879, 3400000, https://www.loopnet.com/Listing/818-Magnolia-Ave-Corona-CA/15944767/
20496, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
13317, PENN ST, 90602, 1399000, https://www.loopnet.com/Listing/13317-13321-Penn-St-Whittier-CA/17541383/
666, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
6140, CAMINO VERDE DR, 95119, 9750000, https://www.loopnet.com/Listing/6104-6146-Camino-Verde-Dr-San-Jose-CA/14401489/
1363, GRAND AVE, 92109, 11000000, https://www.loopnet.com/Listing/1346-1374-Grand-Ave-San-Diego-CA/17579954/
630, SALEM ST, 95928, 1295000, https://www.loopnet.com/Listing/630-Salem-St-Chico-CA/16787206/
908, SANTA FE AVE, 93721, 2750000, https://www.loopnet.com/Listing/907-911-Santa-Fe-Ave-Fresno-CA/17244740/
1644, W 15TH ST, 90813, 3848000, https://www.loopnet.com/Listing/1632-1652-W-15th-St-Long-Beach-CA/17579657/
8214, COMMONWEALTH AVE, 90621, 3000000, https://www.loopnet.com/Listing/8200-8230-Commonwealth-Ave-Buena-Park-CA/17611171/
8774, CUYAMACA ST, 92071, 1395000, https://www.loopnet.com/Listing/8774-Cuyamaca-St-Santee-CA/16123033/
2405, FAIRMOUNT AVE, 92105, 7750000, https://www.loopnet.com/Listing/2404-2412-Fairmount-Ave-San-Diego-CA/17289734/
13419, WOODRUFF AVE, 90706, 2950000, https://www.loopnet.com/Listing/13402-13428-Woodruff-Ave-Bellflower-CA/17549692/
390, S ABEL ST, 95035, 8000000, https://www.loopnet.com/Listing/390-S-Abel-St-Milpitas-CA/16638958/
8932, COMPLEX DR, 92123, 1836000, https://www.loopnet.com/Listing/8929-8933-Complex-Dr-San-Diego-CA/17171053/
4036, OREGON ST, 92104, 5299000, https://www.loopnet.com/Listing/4036-Oregon-St-San-Diego-CA/17599499/
4718, ENGLE RD, 95608, 1450000, https://www.loopnet.com/Listing/4718-4740-Engle-Rd-Carmichael-CA/17441526/
6465, SAN PABLO AVE, 94608, 1085000, https://www.loopnet.com/Listing/6465-San-Pablo-Ave-Oakland-CA/17555193/
614, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
3569, KETTNER BLVD, 92101, 11500000, https://www.loopnet.com/Listing/3554-3590-Kettner-Blvd-San-Diego-CA/17566239/
41681, DATE ST, 92562, 812820, https://www.loopnet.com/Listing/41675-41695-Date-St-Murrieta-CA/17062252/
718, E 62ND ST, 90001, 8604750, https://www.loopnet.com/Listing/710-734-E-62nd-St-Los-Angeles-CA/17542113/
7964, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
1323, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
2824, BUTLER AVE, 90262, 17200000, https://www.loopnet.com/Listing/2820-2828-Butler-Ave-Lynwood-CA/15777225/
729, VALLEJO ST, 94133, 1399000, https://www.loopnet.com/Listing/729-733-Vallejo-St-San-Francisco-CA/17332236/
822, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1735, N FRESNO ST, 93703, 299900, https://www.loopnet.com/Listing/1735-N-Fresno-St-Fresno-CA/16262237/
7924, AUBURN BLVD, 95610, 3200000, https://www.loopnet.com/Listing/7921-7959-Auburn-Blvd-Citrus-Heights-CA/15799834/
145, W RIALTO AVE, 92376, 1000000, https://www.loopnet.com/Listing/135-149-W-Rialto-Ave-Rialto-CA/14108381/
30087, HAUN RD, 92584, 5141000, https://www.loopnet.com/Listing/30075-30091-Haun-Rd-Menifee-CA/17641947/
588, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
11600, SCHOCH RD, 93907, 1499999, https://www.loopnet.com/Listing/11600-Schoch-Rd-Salinas-CA/16868440/
20463, ANITA AVE, 94546, 16100000, https://www.loopnet.com/Listing/20421-20499-Anita-Ave-Castro-Valley-CA/16738320/
41684, DATE ST, 92562, 812820, https://www.loopnet.com/Listing/41675-41695-Date-St-Murrieta-CA/17062252/
2050, S EUCLID ST, 92802, 1550000, https://www.loopnet.com/Listing/2050-S-Euclid-St-Anaheim-CA/16633521/
26803, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
1408, W VALLEY BLVD, 91803, 2100000, https://www.loopnet.com/Listing/1401-1427-W-Valley-Blvd-Alhambra-CA/16890767/
4877, 67TH ST, 92115, 4999999, https://www.loopnet.com/Listing/4850-4890-67th-St-San-Diego-CA/17633041/
302, W 4TH ST, 92701, 3950000, https://www.loopnet.com/Listing/302-W-4th-St-Santa-Ana-CA/17674334/
1219, SACRAMENTO ST, 94590, 1100000, https://www.loopnet.com/Listing/1217-1229-Sacramento-St-Vallejo-CA/17146305/
4225, 42ND ST, 92105, 1640000, https://www.loopnet.com/Listing/4225-42nd-St-San-Diego-CA/16959303/
1810, SOQUEL AVE, 95062, 4500000, https://www.loopnet.com/Listing/1800-1818-Soquel-Ave-Santa-Cruz-CA/17702822/
4540, MONUMENT SPRINGS DR, 95677, 599999, https://www.loopnet.com/Listing/4540-Monument-Springs-Dr-Rocklin-CA/13842311/
1691, E HIGHLAND AVE, 92404, 3099900, https://www.loopnet.com/Listing/1673-1709-E-Highland-Ave-San-Bernardino-CA/16980073/
3663, E HIGHLAND AVE, 92346, 5900000, https://www.loopnet.com/Listing/3654-3694-E-Highland-Ave-Highland-CA/17031947/
520, E ACACIA AVE, 92543, 530000, https://www.loopnet.com/Listing/517-525-E-Acacia-Ave-Hemet-CA/17704709/
257, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
32, S AMERICAN ST, 95202, 1075000, https://www.loopnet.com/Listing/32-S-American-St-Stockton-CA/17495950/
4867, 67TH ST, 92115, 4999999, https://www.loopnet.com/Listing/4850-4890-67th-St-San-Diego-CA/17633041/
848, S MOUNTAIN AVE, 91762, 8712000, https://www.loopnet.com/Listing/800-870-S-Mountain-Ave-Ontario-CA/17033296/
1316, 1ST ST, 95020, 8350000, https://www.loopnet.com/Listing/1207-1331-1st-St-Gilroy-CA/16786375/
4900, RALEY BLVD, 95838, 3750000, https://www.loopnet.com/Listing/4900-Raley-Blvd-Sacramento-CA/17654806/
509, SCENIC DR, 95354, 300000, https://www.loopnet.com/Listing/509-Scenic-Dr-Modesto-CA/16627945/
1016, NATIONAL CITY BLVD, 91950, 7000000, https://www.loopnet.com/Listing/1010-1040-National-City-Blvd-National-City-CA/3827535/
67, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
200, S LONG BEACH BLVD, 90221, 375000, https://www.loopnet.com/Listing/200-210-S-Long-Beach-Blvd-Compton-CA/16496011/
224, E GRAND AVE, 92025, 4000000, https://www.loopnet.com/Listing/224-228-E-Grand-Ave-Escondido-CA/17195580/
1527, HAIGHT ST, 94117, 4888888, https://www.loopnet.com/Listing/1524-1528-Haight-St-San-Francisco-CA/16312853/
1618, H ST, 93721, 1350000, https://www.loopnet.com/Listing/1600-1650-H-St-Fresno-CA/16494239/
505, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2569, 26TH AVE, 95820, 1600000, https://www.loopnet.com/Listing/2550-2574-26th-Ave-Sacramento-CA/17231503/
8410, LONE TREE WAY, 94513, 500000, https://www.loopnet.com/Listing/8410-Lone-Tree-Way-Brentwood-CA/17687753/
808, E MAIN ST, 91801, 8980000, https://www.loopnet.com/Listing/801-817-E-Main-St-Alhambra-CA/16869875/
2230, N CAHUENGA BLVD, 90068, 2795000, https://www.loopnet.com/Listing/2230-N-Cahuenga-Blvd-Los-Angeles-CA/17409236/
1984, SENTER RD, 95112, 9488000, https://www.loopnet.com/Listing/1980-1984-Senter-Rd-San-Jose-CA/16518639/
5848, LONETREE BLVD, 95765, 3700000, https://www.loopnet.com/Listing/5842-5854-Lonetree-Blvd-Rocklin-CA/13477927/
6720, FAIR OAKS BLVD, 95608, 669000, https://www.loopnet.com/Listing/6720-Fair-Oaks-Blvd-Carmichael-CA/15670305/
1805, SOQUEL AVE, 95062, 4500000, https://www.loopnet.com/Listing/1800-1818-Soquel-Ave-Santa-Cruz-CA/17702823/
9241, IRVINE BLVD, 92618, 4650000, https://www.loopnet.com/Listing/9241-Irvine-Blvd-Irvine-CA/16589031/
11, AUTO CENTER DR, 92618, 11000000, https://www.loopnet.com/Listing/11-Auto-Center-Dr-Irvine-CA/7982756/
2273, DURFEE AVE, 91732, 4000000, https://www.loopnet.com/Listing/2253-2307-Durfee-Ave-El-Monte-CA/16655398/
1170, E FLORENCE AVE, 90001, 2300000, https://www.loopnet.com/Listing/1167-1201-E-Florence-Ave-Los-Angeles-CA/17542491/
590, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
2120, UNIVERSITY AVE, 95765, 22000000, https://www.loopnet.com/Listing/2120-University-Ave-Rocklin-CA/12703741/
4067, CHAMOUNE AVE, 92105, 1169000, https://www.loopnet.com/Listing/4065-4071-Chamoune-Ave-San-Diego-CA/16275384/
4723, ENGLE RD, 95608, 1450000, https://www.loopnet.com/Listing/4718-4740-Engle-Rd-Carmichael-CA/17441526/
1385, N MARENGO AVE, 91103, 1300000, https://www.loopnet.com/Listing/1385-N-Marengo-Ave-Pasadena-CA/17338807/
26883, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
852, S MOUNTAIN AVE, 91762, 8712000, https://www.loopnet.com/Listing/800-870-S-Mountain-Ave-Ontario-CA/17033296/
1677, E HIGHLAND AVE, 92404, 3099900, https://www.loopnet.com/Listing/1673-1709-E-Highland-Ave-San-Bernardino-CA/16980073/
1317, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
2880, 4TH AVE, 92103, 4475000, https://www.loopnet.com/Listing/2851-2881-4th-Ave-San-Diego-CA/16619074/
4724, ENGLE RD, 95608, 1450000, https://www.loopnet.com/Listing/4718-4740-Engle-Rd-Carmichael-CA/17441526/
7994, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
454, N M ST, 93274, 1299000, https://www.loopnet.com/Listing/438-463-N-M-St-Tulare-CA/15365742/
542, HARVEST PARK DR, 94513, 1799900, https://www.loopnet.com/Listing/535-575-Harvest-Park-Dr-Brentwood-CA/17281049/
2634, CONEJO CENTER DR, 91320, 585000, https://www.loopnet.com/Listing/2600-2736-Conejo-Center-Dr-Thousand-Oaks-CA/16114192/
4562, PECK RD, 91732, 5500000, https://www.loopnet.com/Listing/4547-4567-Peck-Rd-El-Monte-CA/17171686/
223, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
2746, NAGLEE RD, 95304, 6700000, https://www.loopnet.com/Listing/2712-2752-Naglee-Rd-Tracy-CA/16073780/
1820, N LA BREA AVE, 90046, 5050000, https://www.loopnet.com/Listing/1820-N-La-Brea-Ave-Los-Angeles-CA/17537215/
817, S ENCINA ST, 93277, 1095000, https://www.loopnet.com/Listing/815-819-S-Encina-St-Visalia-CA/17031439/
5290, PEDLEY RD, 92509, 649000, https://www.loopnet.com/Listing/5290-Pedley-Rd-Jurupa-Valley-CA/17192330/
42068, WINCHESTER RD, 92590, 3084225, https://www.loopnet.com/Listing/42068-Winchester-Rd-Temecula-CA/17231205/
1230, MELTON DR, 95991, 2850000, https://www.loopnet.com/Listing/1230-Melton-Dr-Yuba-City-CA/17148639/
9523, KRUSE RD, 90660, 3286320, https://www.loopnet.com/Listing/9501-9523-Kruse-Rd-Pico-Rivera-CA/17101183/
121, HIAWATHA AVE, 95062, 6250000, https://www.loopnet.com/Listing/120-124-Hiawatha-Ave-Santa-Cruz-CA/17281203/
9780, RESEARCH DR, 92618, 2102660, https://www.loopnet.com/Listing/9770-9800-Research-Dr-Irvine-CA/17003608/
3339, HARBOR VIEW DR, 92106, 4200000, https://www.loopnet.com/Listing/3328-3340-Harbor-View-Dr-San-Diego-CA/17212292/
4719, ENGLE RD, 95608, 1450000, https://www.loopnet.com/Listing/4718-4740-Engle-Rd-Carmichael-CA/17441526/
517, N A ST, 93030, 925000, https://www.loopnet.com/Listing/516-522-N-A-St-Oxnard-CA/9513957/
1022, IRVING AVE, 91201, 3950000, https://www.loopnet.com/Listing/1022-Irving-Ave-Glendale-CA/17093062/
8243, WHITE OAK AVE, 91325, 5500000, https://www.loopnet.com/Listing/8232-8254-White-Oak-Ave-Northridge-CA/17540889/
38, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
677, E 3RD AVE, 94401, 16500000, https://www.loopnet.com/Listing/600-680-E-3rd-Ave-San-Mateo-CA/16440499/
628, DEL GANADO RD, 94903, 1350000, https://www.loopnet.com/Listing/621-655-Del-Ganado-Rd-San-Rafael-CA/15074456/
3016, QUINCE ST, 92104, 5345000, https://www.loopnet.com/Listing/3016-Quince-St-San-Diego-CA/16225258/
919, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
3812, KEATING ST, 92110, 3705000, https://www.loopnet.com/Listing/3810-3812-Keating-St-San-Diego-CA/17522078/
1879, LUNDY AVE, 95131, 474790, https://www.loopnet.com/Listing/1879-Lundy-Ave-San-Jose-CA/14022335/
336, N AVENUE, 90042, 3450000, https://www.loopnet.com/Listing/336-N-Avenue-57-Los-Angeles-CA/17714228/
2330, HURLEY WAY, 95825, 3250000, https://www.loopnet.com/Listing/2330-Hurley-Way-Sacramento-CA/17115196/
2181, E COLORADO BLVD, 91107, 2588000, https://www.loopnet.com/Listing/2176-2184-E-Colorado-Blvd-Pasadena-CA/17233286/
20658, LAKE FOREST DR, 92630, 9690000, https://www.loopnet.com/Listing/20651-20671-Lake-Forest-Dr-Lake-Forest-CA/15710006/
4369, MISSISSIPPI ST, 92104, 6700000, https://www.loopnet.com/Listing/4366-4380-Mississippi-St-San-Diego-CA/17192707/
401, S GRAND AVE, 92705, 8000000, https://www.loopnet.com/Listing/401-S-Grand-Ave-Santa-Ana-CA/15601436/
201, S LONG BEACH BLVD, 90221, 375000, https://www.loopnet.com/Listing/200-210-S-Long-Beach-Blvd-Compton-CA/16496011/
5018, CASS ST, 92109, 3500000, https://www.loopnet.com/Listing/5005-5019-Cass-St-San-Diego-CA/16174680/
4049, E ASHLAN AVE, 93726, 4059000, https://www.loopnet.com/Listing/4041-4065-E-Ashlan-Ave-Fresno-CA/16644470/
11815, VOSE ST, 91605, 5995000, https://www.loopnet.com/Listing/11815-11821-Vose-St-North-Hollywood-CA/17656792/
3033, TREADWELL ST, 90065, 2600000, https://www.loopnet.com/Listing/3033-Treadwell-St-Los-Angeles-CA/14521256/
4559, PECK RD, 91732, 5500000, https://www.loopnet.com/Listing/4547-4567-Peck-Rd-El-Monte-CA/17171686/
26881, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
17305, STEVENS CANYON RD, 95014, 2100000, https://www.loopnet.com/Listing/17300-17320-Stevens-Canyon-Rd-Cupertino-CA/17463047/
604, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
17630, SHERMAN WAY, 91406, 2748000, https://www.loopnet.com/Listing/17630-Sherman-Way-Van-Nuys-CA/17612679/
3329, HOLLY DR, 95376, 3200000, https://www.loopnet.com/Listing/3325-3355-Holly-Dr-Tracy-CA/17031683/
278, GOODYEAR ST, 95110, 3593664, https://www.loopnet.com/Listing/278-296-Goodyear-St-San-Jose-CA/16510853/
23288, OLIVE WOOD PLAZA DR, 92553, 1295000, https://www.loopnet.com/Listing/23288-Olive-Wood-Plaza-Dr-Moreno-Valley-CA/14686351/
13978, FREDERICK ST, 92553, 1702030, https://www.loopnet.com/Listing/13959-13979-Frederick-St-Moreno-Valley-CA/16627812/
1280, HILLMAN ST, 93274, 520000, https://www.loopnet.com/Listing/1280-Hillman-St-Tulare-CA/12524470/
3132, FARMINGTON RD, 95205, 915000, https://www.loopnet.com/Listing/3132-Farmington-Rd-Stockton-CA/17525196/
2808, FABER ST, 94587, 12000000, https://www.loopnet.com/Listing/2801-2809-Faber-St-Union-City-CA/14864751/
7410, S CENTRAL AVE, 90001, 529900, https://www.loopnet.com/Listing/7408-7410-S-Central-Ave-Los-Angeles-CA/17503123/
2803, FABER ST, 94587, 12000000, https://www.loopnet.com/Listing/2801-2809-Faber-St-Union-City-CA/14864751/
629, MAIN ST, 94566, 3800000, https://www.loopnet.com/Listing/629-633-Main-St-Pleasanton-CA/14944488/
27192, NEWPORT RD, 92584, 549900, https://www.loopnet.com/Listing/27192-Newport-Rd-Menifee-CA/16189768/
1021, UNIVERSITY AVE, 94710, 4349000, https://www.loopnet.com/Listing/1015-1027-University-Ave-Berkeley-CA/17612304/
12941, BROOKHURST WAY, 92844, 2100000, https://www.loopnet.com/Listing/12941-12947-Brookhurst-Way-Garden-Grove-CA/16325468/
269, KING ST, 94107, 4300000, https://www.loopnet.com/Listing/200-298-King-St-San-Francisco-CA/17571433/
633, MAIN ST, 94566, 3800000, https://www.loopnet.com/Listing/629-633-Main-St-Pleasanton-CA/14944488/
1547, S EL DORADO ST, 95206, 448000, https://www.loopnet.com/Listing/1546-1562-S-El-Dorado-St-Stockton-CA/17599904/
7692, CRAIG AVE, 90621, 3500000, https://www.loopnet.com/Listing/7682-7722-Craig-Ave-Buena-Park-CA/15073622/
12190, GARFIELD AVE, 90280, 5975000, https://www.loopnet.com/Listing/12132-12222-Garfield-Ave-South-Gate-CA/17303858/
1582, ALBATROSS DR, 94087, 1995000, https://www.loopnet.com/Listing/1582-Albatross-Dr-Sunnyvale-CA/17591578/
2206, W WHITTIER BLVD, 90640, 850000, https://www.loopnet.com/Listing/2206-W-Whittier-Blvd-Montebello-CA/17181694/
1606, W ANAHEIM ST, 90813, 3000000, https://www.loopnet.com/Listing/1601-1609-W-Anaheim-St-Long-Beach-CA/17674546/
2123, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
3659, E HIGHLAND AVE, 92346, 5900000, https://www.loopnet.com/Listing/3654-3694-E-Highland-Ave-Highland-CA/17031947/
368, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
346, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
26902, CHERRY HILLS BLVD, 92586, 18500000, https://www.loopnet.com/Listing/26800-26926-Cherry-Hills-Blvd-Menifee-CA/17733968/
307, S CABRILLO AVE, 90731, 500000, https://www.loopnet.com/Listing/300-400-S-Cabrillo-Ave-Los-Angeles-CA/17518861/
17311, STEVENS CANYON RD, 95014, 2100000, https://www.loopnet.com/Listing/17300-17320-Stevens-Canyon-Rd-Cupertino-CA/17463047/
3880, BEACON AVE, 94538, 995000, https://www.loopnet.com/Listing/3845-3885-Beacon-Ave-Fremont-CA/14951445/
1930, LOBELIA DR, 93036, 4650000, https://www.loopnet.com/Listing/1930-Lobelia-Dr-Oxnard-CA/16739714/
1341, N KEYSTONE ST, 91506, 1525000, https://www.loopnet.com/Listing/1341-N-Keystone-St-Burbank-CA/17014866/
66, W MORTON AVE, 93257, 4172000, https://www.loopnet.com/Listing/66-W-Morton-Ave-Porterville-CA/15110765/
22, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1719, N SAN FERNANDO BLVD, 91504, 2395000, https://www.loopnet.com/Listing/1719-N-San-Fernando-Blvd-Burbank-CA/17534728/
101, FARALLONES ST, 94112, 749000, https://www.loopnet.com/Listing/101-Farallones-St-San-Francisco-CA/17472233/
561, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
9920, VALLEY BLVD, 91731, 42000000, https://www.loopnet.com/Listing/9920-Valley-Blvd-El-Monte-CA/17115810/
7957, S VAN NESS AVE, 90305, 1248100, https://www.loopnet.com/Listing/7927-8001-S-Van-Ness-Ave-Inglewood-CA/17573269/
563, W MAIN ST, 91801, 5880000, https://www.loopnet.com/Listing/535-611-W-Main-St-Alhambra-CA/15941925/
1319, W 11TH ST, 95341, 3150000, https://www.loopnet.com/Listing/1303-1333-W-11th-St-Merced-CA/17273394/
839, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1440, E SHAW AVE, 93710, 1100000, https://www.loopnet.com/Listing/1440-E-Shaw-Ave-Fresno-CA/17240359/
1652, ACTION AVE, 94559, 3100000, https://www.loopnet.com/Listing/1621-1723-Action-Ave-Napa-CA/16445312/
917, S CENTRAL AVE, 91204, 14950000, https://www.loopnet.com/Listing/914-920-S-Central-Ave-Glendale-CA/16404166/
2901, NICOL AVE, 94602, 1395000, https://www.loopnet.com/Listing/2901-2907-Nicol-Ave-Oakland-CA/17631529/
336, 1/2 EVERETT ST, 90026, 1300000, https://www.loopnet.com/Listing/938-1-2-940-1-2-Everett-St-Los-Angeles-CA/17711224/
1602, H ST, 93721, 1350000, https://www.loopnet.com/Listing/1600-1650-H-St-Fresno-CA/16494239/
20666, LAKE FOREST DR, 92630, 9690000, https://www.loopnet.com/Listing/20651-20671-Lake-Forest-Dr-Lake-Forest-CA/15710006/
2871, B ST, 92102, 10750000, https://www.loopnet.com/Listing/2871-2891-B-St-San-Diego-CA/15881427/
2067, N ANGUS ST, 93703, 15800000, https://www.loopnet.com/Listing/2045-2139-N-Angus-St-Fresno-CA/17335641/
2404, FAIRMOUNT AVE, 92105, 7750000, https://www.loopnet.com/Listing/2404-2412-Fairmount-Ave-San-Diego-CA/17289734/
933, W 7TH ST, 93030, 239900, https://www.loopnet.com/Listing/901-999-W-7th-St-Oxnard-CA/17225595/
3624, W 5TH ST, 93030, 625000, https://www.loopnet.com/Listing/3600-3700-W-5th-St-Oxnard-CA/12971121/
1070, JOSHUA WAY, 92081, 1799900, https://www.loopnet.com/Listing/1070-Joshua-Way-Vista-CA/16846515/
